year_month,sku,reference_volume,reference_price,capacity,markup,discount,excise,vilc,nr,maco,segment,sellin_sku,sellout_volume,reference_price_unit,
2024-08,AGUILA LIGHT LATA NO RETORNABLE 330.0,26432.55,10000,330,0.180327765,-0.172454272,-0.177181262,-6318056543,12239009804,5920953261,Core,Aguila Light CAN 330,27117.31055,3300,330
2024-09,AGUILA LIGHT LATA NO RETORNABLE 330.0,30258.09,10000,330,0.180327765,-0.121110075,-0.181068471,-7262299106,15032674129,7770375023,Core,Aguila Light CAN 330,21941.34961,3300,330
2024-10,AGUILA LIGHT LATA NO RETORNABLE 330.0,25669.89,10000,330,0.180327765,-0.175066934,-0.17773973,-6139077229,11827922227,5688844999,Core,Aguila Light CAN 330,22095.46094,3300,330
2024-11,AGUILA LIGHT LATA NO RETORNABLE 330.0,28371.94,10000,330,0.180327765,-0.226649593,-0.17823081,-6796289293,12021085885,5224796591,Core,Aguila Light CAN 330,21549.70053,3300,330
2024-12,AGUILA LIGHT LATA NO RETORNABLE 330.0,30802.45,10000,330,0.180327765,-0.150866809,-0.179579852,-7369541237,14683204825,7313663588,Core,Aguila Light CAN 330,29380.27483,3300,330
2025-01,AGUILA LIGHT LATA NO RETORNABLE 330.0,26970.59,10000,330,0.180327765,-0.281472051,-0.178497524,-5849574280,10369530442,4519956161,Core,Aguila Light CAN 330,28428.24553,3300,330
2025-02,AGUILA LIGHT LATA NO RETORNABLE 330.0,17962.88,10000,330,0.180327765,-0.277238117,-0.1793966,-3890064623,6948935338,3058870714,Core,Aguila Light CAN 330,16133.44106,3300,330
2025-03,AGUILA LIGHT LATA NO RETORNABLE 330.0,20514.81,10000,330,0.180327765,-0.158981574,-0.178567443,-4429265218,9675460923,5246195704,Core,Aguila Light CAN 330,19344.51761,3300,330
2025-04,AGUILA LIGHT LATA NO RETORNABLE 330.0,14291.84,10000,330,0.180327765,-0.384430868,-0.178208434,-3103108043,4450187556,1347079513,Core,Aguila Light CAN 330,16340.10157,3300,330
2025-05,AGUILA LIGHT LATA NO RETORNABLE 330.0,20515.1,10000,330,0.180327765,-0.155905079,-0.177557953,-4453826982,9735276611,5281449629,Core,Aguila Light CAN 330,16954.56172,3300,330
2025-06,AGUILA LIGHT LATA NO RETORNABLE 330.0,24544.37,10000,330,0.180327765,-0.135590622,-0.180527663,-5328567829,11950423511,6621855682,Core,Aguila Light CAN 330,16812.41676,3300,330
2025-07,AGUILA LIGHT LATA NO RETORNABLE 330.0,25354.1,10404.0404,330,0.17658268,-0.162509169,-0.178054131,-5493360367,12423785089,6930424723,Core,Aguila Light CAN 330,21023.66951,3433.333333,330
2025-08,AGUILA LIGHT LATA NO RETORNABLE 330.0,10362.55,10606.06061,330,0.174825302,-0.017997316,-0.178561022,-2683191223,6316184961,3632993738,Core,Aguila Light CAN 330,18282.31742,3500,330
2024-01,AGUILA LIGHT LATA NO RETORNABLE 473.0,7386.36,6342.494715,473,0.42857181,-0.126741158,-0.23337358,-1524953708,1763370843,238417135.1,Core,Aguila Light CAN 473,9947.892578,3000,473
2024-02,AGUILA LIGHT LATA NO RETORNABLE 473.0,11902.54,6342.494715,473,0.42857181,-0.05983862,-0.269641099,-2453244908,2977574558,524329650.1,Core,Aguila Light CAN 473,7625.533691,3000,473
2024-03,AGUILA LIGHT LATA NO RETORNABLE 473.0,9659.86,6342.494715,473,0.42857181,-0.029484531,-0.273085532,-1992284270,2513520863,521236593,Core,Aguila Light CAN 473,9732.414063,3000,473
2024-04,AGUILA LIGHT LATA NO RETORNABLE 473.0,11525.94,6342.494715,473,0.42857181,-0.034202971,-0.273447104,-2379778477,2977234759,597456281.9,Core,Aguila Light CAN 473,10426.63574,3000,473
2024-05,AGUILA LIGHT LATA NO RETORNABLE 473.0,13204.39,6342.494715,473,0.42857181,0.078116247,-0.273133284,-2727243613,3965665769,1238422155,Core,Aguila Light CAN 473,11517.90137,3000,473
2024-06,AGUILA LIGHT LATA NO RETORNABLE 473.0,16173.63,6342.494715,473,0.42857181,-0.010867742,-0.272696654,-3345653830,4323104567,977450737.2,Core,Aguila Light CAN 473,14459.3418,3000,473
2024-07,AGUILA LIGHT LATA NO RETORNABLE 473.0,13148.78,7135.306554,473,0.285714251,-0.035976204,-0.227552083,-2718704465,4516091650,1797387185,Core,Aguila Light CAN 473,16007.6084,3375,473
2024-08,AGUILA LIGHT LATA NO RETORNABLE 473.0,14235.14,7399.577167,473,0.249999875,-0.103070398,-0.20776505,-2941055152,4880166580,1939111427,Core,Aguila Light CAN 473,15679.35449,3500,473
2024-09,AGUILA LIGHT LATA NO RETORNABLE 473.0,15660.67,7399.577167,473,0.249999775,-0.078600672,-0.212508458,-3233748157,5522550919,2288802762,Core,Aguila Light CAN 473,14256.01855,3500,473
2024-10,AGUILA LIGHT LATA NO RETORNABLE 473.0,12686.92,7399.577167,473,0.249999754,-0.084738007,-0.213240617,-2617308102,4430538879,1813230777,Core,Aguila Light CAN 473,13753.90625,3500,473
2024-11,AGUILA LIGHT LATA NO RETORNABLE 473.0,14937.49,7399.577167,473,0.249999754,-0.091664008,-0.212785996,-3080776436,5168398538,2087622103,Core,Aguila Light CAN 473,13987.49178,3500,473
2024-12,AGUILA LIGHT LATA NO RETORNABLE 473.0,16807.16,7399.577167,473,0.249999754,-0.085159428,-0.212688953,-3470468485,5870502140,2400033655,Core,Aguila Light CAN 473,17633.08929,3500,473
2025-01,AGUILA LIGHT LATA NO RETORNABLE 473.0,13143.79,7399.577167,473,0.249999754,-0.078955373,-0.21425033,-2550232505,4621294686,2071062181,Core,Aguila Light CAN 473,19702.3291,3500,473
2025-02,AGUILA LIGHT LATA NO RETORNABLE 473.0,11032.94,7399.577167,473,0.249999754,-0.062382789,-0.212497442,-2133181874,3979706244,1846524371,Core,Aguila Light CAN 473,12920.65934,3500,473
2025-03,AGUILA LIGHT LATA NO RETORNABLE 473.0,10396.86,7399.577167,473,0.249999754,-0.054924094,-0.212469163,-2009869811,3788987060,1779117249,Core,Aguila Light CAN 473,13139.17375,3500,473
2025-04,AGUILA LIGHT LATA NO RETORNABLE 473.0,12506.48,7610.993658,473,0.244956579,-0.05202903,-0.210184811,-2449745994,4740299591,2290553596,Core,Aguila Light CAN 473,14033.90318,3600,473
2025-05,AGUILA LIGHT LATA NO RETORNABLE 473.0,10248.79,7822.410148,473,0.24022332,-0.070645801,-0.208356647,-1984730732,3916517884,1931787152,Core,Aguila Light CAN 473,15577.68004,3700,473
2025-06,AGUILA LIGHT LATA NO RETORNABLE 473.0,14510.25,7822.410148,473,0.24022332,-0.084067577,-0.210317692,-2784095157,5426705613,2642610456,Core,Aguila Light CAN 473,14574.261,3700,473
2025-07,AGUILA LIGHT LATA NO RETORNABLE 473.0,14224.11,8245.243129,473,0.239188058,-0.0629353,-0.204697552,-2733669035,5824695711,3091026676,Core,Aguila Light CAN 473,17002.63948,3900,473
2025-08,AGUILA LIGHT LATA NO RETORNABLE 473.0,16223.1935,8456.659619,473,0.238709833,-0.060867263,-0.197036693,-3137110471,6906830031,3769719560,Core,Aguila Light CAN 473,15633.78425,4000,473
2024-01,AUSTEN OTRAS LATA NO RETORNABLE 330.0,15444.45,5454.545455,330,0.398058252,-0.738544687,-0.156830869,-3997282030,529775593.3,-3467506437,Value,Austen CAN 330,13317.5166,1800,330
2024-02,AUSTEN OTRAS LATA NO RETORNABLE 330.0,8417.34,5454.545455,330,0.398058252,-0.486271169,-0.157016946,-2170694890,984416277.3,-1186278613,Value,Austen CAN 330,8599.93457,1800,330
2024-03,AUSTEN OTRAS LATA NO RETORNABLE 330.0,7890.03,5454.545455,330,0.398058252,-0.33959205,-0.150513015,-2106115513,1319002714,-787112798.9,Value,Austen CAN 330,5244.952148,1800,330
2024-04,AUSTEN OTRAS LATA NO RETORNABLE 330.0,5073.91,5454.545455,330,0.398058252,-0.385799128,-0.141715927,-1319634531,785990090.9,-533644439.8,Value,Austen CAN 330,4204.240723,1800,330
2024-05,AUSTEN OTRAS LATA NO RETORNABLE 330.0,5717.85,5454.545455,330,0.398058252,-0.366203436,-0.141475852,-1496630529,922926681,-573703848.4,Value,Austen CAN 330,3396.208496,1800,330
2024-06,AUSTEN OTRAS LATA NO RETORNABLE 330.0,4238.13,5454.545455,330,0.398058252,-0.32873797,-0.141360226,-1104158080,736302048.7,-367856031,Value,Austen CAN 330,3171.419434,1800,330
2024-07,AUSTEN OTRAS LATA NO RETORNABLE 330.0,6931.81,5454.545455,330,0.398058252,-0.349069056,-0.141068963,-1778167219,1158738976,-619428243.4,Value,Austen CAN 330,4026.859619,1800,330
2024-08,AUSTEN OTRAS LATA NO RETORNABLE 330.0,4876.82,5454.545455,330,0.398058252,-0.402618563,-0.13961088,-1273789312,731932310.9,-541857000.8,Value,Austen CAN 330,2885.446289,1800,330
2024-09,AUSTEN OTRAS LATA NO RETORNABLE 330.0,3372.38,5454.545455,330,0.398058252,-0.266705659,-0.141206614,-870909271.2,654649590.1,-216259681.1,Value,Austen CAN 330,3082.233154,1800,330
2024-10,AUSTEN OTRAS LATA NO RETORNABLE 330.0,6107.23,5454.545455,330,0.398058252,-0.189488095,-0.141375702,-1597519291,1339815940,-257703350.9,Value,Austen CAN 330,2644.235107,1800,330
2024-11,AUSTEN OTRAS LATA NO RETORNABLE 330.0,8140.54,5454.545455,330,0.398058252,0.082881978,-0.141301873,-2139985681,2513025091,373039409.9,Value,Austen CAN 330,3844.272074,1800,330
2024-12,AUSTEN OTRAS LATA NO RETORNABLE 330.0,8850.48,5454.545455,330,0.398058252,-0.255457517,-0.141458717,-2293564603,1749970789,-543593814,Value,Austen CAN 330,4872.094022,1800,330
2025-01,AUSTEN OTRAS LATA NO RETORNABLE 330.0,9798.37,5454.545455,330,0.398058252,-0.38892582,-0.141189216,-2284840505,1509495140,-775345365.6,Value,Austen CAN 330,7615.699381,1800,330
2025-02,AUSTEN OTRAS LATA NO RETORNABLE 330.0,6129.89,5454.545455,330,0.398058252,-0.065906145,-0.14125923,-1416669560,1593388308,176718748,Value,Austen CAN 330,4071.030941,1800,330
2025-03,AUSTEN OTRAS LATA NO RETORNABLE 330.0,4729.86,5454.545455,330,0.398058252,-0.03675456,-0.1409362,-1112672634,1275175009,162502375.1,Value,Austen CAN 330,5198.943083,1800,330
2025-04,AUSTEN OTRAS LATA NO RETORNABLE 330.0,4749.87,5454.545455,330,0.398058252,-0.063783636,-0.141700268,-1121538544,1237287883,115749338.4,Value,Austen CAN 330,3839.881447,1800,330
2025-05,AUSTEN OTRAS LATA NO RETORNABLE 330.0,5334.73,5454.545455,330,0.398058252,-0.32208117,-0.14187451,-1266717758,937560881.8,-329156876.3,Value,Austen CAN 330,3520.498613,1800,330
2025-06,AUSTEN OTRAS LATA NO RETORNABLE 330.0,4317.71,5454.545455,330,0.398058252,-0.864491796,-0.143909225,-1013512332,-11892465.63,-1025404798,Value,Austen CAN 330,3393.350605,1800,330
2025-07,AUSTEN OTRAS LATA NO RETORNABLE 330.0,6351.71,5454.545455,330,0.398058252,-0.420620943,-0.141618724,-1494303688,911619074.8,-582684612.8,Value,Austen CAN 330,3811.709294,1800,330
2025-08,AUSTEN OTRAS LATA NO RETORNABLE 330.0,5140.78,5454.545455,330,0.398058252,-0.329271357,-0.141400687,-1197888517,892154739.3,-305733777.9,Value,Austen CAN 330,3557.292837,1800,330
2024-01,AZTECA CTE LATA NO RETORNABLE 330.0,15713.11,6060.606061,330,0.146953405,-0.724578177,-0.224673784,-3911383766,354082719.7,-3557301046,Value,Azteca CAN 330,18699.43945,2000,330
2024-02,AZTECA CTE LATA NO RETORNABLE 330.0,15486.6,6060.606061,330,0.146953405,-0.478404668,-0.225016813,-3847148561,2039478320,-1807670242,Value,Azteca CAN 330,9537.149414,2000,330
2024-03,AZTECA CTE LATA NO RETORNABLE 330.0,15234.88,6060.606061,330,0.146953405,-0.343880051,-0.223647488,-3778313022,2925639531,-852673491,Value,Azteca CAN 330,12070.15527,2000,330
2024-04,AZTECA CTE LATA NO RETORNABLE 330.0,18530.82,6060.606061,330,0.146953405,-0.375024437,-0.20087061,-4602682254,3489725780,-1112956474,Value,Azteca CAN 330,15213.24414,2000,330
2024-05,AZTECA CTE LATA NO RETORNABLE 330.0,19550.07,6060.606061,330,0.146953405,-0.001130893,-0.200637129,-4853213737,6929481795,2076268058,Value,Azteca CAN 330,15306.23535,2000,330
2024-06,AZTECA CTE LATA NO RETORNABLE 330.0,17583.62,6060.606061,330,0.146953405,-0.167765743,-0.200576397,-4363610025,4931891498,568281472.7,Value,Azteca CAN 330,14021.40039,2000,330
2024-07,AZTECA CTE LATA NO RETORNABLE 330.0,19126.97,6060.606061,330,0.146953405,-0.213768951,-0.20024868,-4742068190,4976844197,234776006.4,Value,Azteca CAN 330,15574.94727,2000,330
2024-08,AZTECA CTE LATA NO RETORNABLE 330.0,16492.6,6060.606061,330,0.146953405,-0.191964505,-0.198784198,-4093939011,4461787763,367848752.1,Value,Azteca CAN 330,13058.83203,2000,330
2024-09,AZTECA CTE LATA NO RETORNABLE 330.0,16313.3,6060.606061,330,0.146953405,-0.298845478,-0.200266289,-4039331315,3628323243,-411008071.7,Value,Azteca CAN 330,12738.46875,2000,330
2024-10,AZTECA CTE LATA NO RETORNABLE 330.0,17861.81,6060.606061,330,0.146953405,-0.134141633,-0.200319311,-4430538415,5278643486,848105071.2,Value,Azteca CAN 330,14397.40234,2000,330
2024-11,AZTECA CTE LATA NO RETORNABLE 330.0,19954.59,6060.606061,330,0.146953405,-0.303319243,-0.200444759,-4957423886,4396979020,-560444865.6,Value,Azteca CAN 330,13279.49961,2000,330
2024-12,AZTECA CTE LATA NO RETORNABLE 330.0,34145.57,6060.606061,330,0.146953405,-0.141367014,-0.200668014,-8460652672,9976092328,1515439656,Value,Azteca CAN 330,19893.852,2000,330
2025-01,AZTECA CTE LATA NO RETORNABLE 330.0,20877.41,6060.606061,330,0.146953405,-0.63882216,-0.200340879,-4609832753,1491028001,-3118804752,Value,Azteca CAN 330,28847.92624,2000,330
2025-02,AZTECA CTE LATA NO RETORNABLE 330.0,15314.48,6060.606061,330,0.146953405,-0.159336322,-0.200442934,-3373335860,4353668083,980332222.8,Value,Azteca CAN 330,11682.06671,2000,330
2025-03,AZTECA CTE LATA NO RETORNABLE 330.0,10482.06,6060.606061,330,0.146953405,-0.284681033,-0.200147124,-2300007790,2397850374,97842583.24,Value,Azteca CAN 330,13294.63427,2000,330
2025-04,AZTECA CTE LATA NO RETORNABLE 330.0,12759.84,6060.606061,330,0.146953405,-0.102083995,-0.200450857,-2794958363,3951764532,1156806170,Value,Azteca CAN 330,14680.1044,2000,330
2025-05,AZTECA CTE LATA NO RETORNABLE 330.0,15709.46,6060.606061,330,0.146953405,-0.12625841,-0.199723018,-3419859688,4701716502,1281856814,Value,Azteca CAN 330,13427.41845,2000,330
2025-06,AZTECA CTE LATA NO RETORNABLE 330.0,12702.13,6060.606061,330,0.146953405,-0.154856899,-0.214897146,-2769666527,3554757177,785090650.4,Value,Azteca CAN 330,14433.31663,2000,330
2025-07,AZTECA CTE LATA NO RETORNABLE 330.0,19972.41,6060.606061,330,0.146953405,-0.124511638,-0.222290541,-4382196612,5792933189,1410736578,Value,Azteca CAN 330,15787.95029,2000,330
2025-08,AZTECA CTE LATA NO RETORNABLE 330.0,14432.03,6060.606061,330,0.146953405,-0.28555332,-0.222002021,-3153340704,3155790568,2449863.329,Value,Azteca CAN 330,14593.24645,2000,330
2024-01,BAHIA CTE LATA NO RETORNABLE 330.0,18419.92,5454.545455,330,0.317073171,-0.728211337,-0.189281284,-4560734307,528910552.3,-4031823755,Value,Bahia CAN 330,38976.53906,1800,330
2024-02,BAHIA CTE LATA NO RETORNABLE 330.0,18726.27,5454.545455,330,0.317073171,-0.480491177,-0.189488374,-4617385004,2150769321,-2466615683,Value,Bahia CAN 330,25986.35547,1800,330
2024-03,BAHIA CTE LATA NO RETORNABLE 330.0,17933.3,5454.545455,330,0.317073171,-0.348640337,-0.18995937,-4431467429,2879650495,-1551816934,Value,Bahia CAN 330,31951.22266,1800,330
2024-04,BAHIA CTE LATA NO RETORNABLE 330.0,19255.76,5454.545455,330,0.317073171,-0.370061771,-0.166678962,-4762495896,3104462947,-1658032950,Value,Bahia CAN 330,34596.10938,1800,330
2024-05,BAHIA CTE LATA NO RETORNABLE 330.0,16353.2,5454.545455,330,0.317073171,1.040796479,-0.163503978,-4045258393,10684061870,6638803477,Value,Bahia CAN 330,29639.42969,1800,330
2024-06,BAHIA CTE LATA NO RETORNABLE 330.0,19770.41,5454.545455,330,0.317073171,-0.08393237,-0.163373177,-4883445227,5178882906,295437679.2,Value,Bahia CAN 330,29829.37109,1800,330
2024-07,BAHIA CTE LATA NO RETORNABLE 330.0,17573.17,5454.545455,330,0.317073171,0.061339528,-0.163232464,-4342877692,5492624672,1149746980,Value,Bahia CAN 330,34133.59766,1800,330
2024-08,BAHIA CTE LATA NO RETORNABLE 330.0,16226.02,5454.545455,330,0.317073171,-0.119555462,-0.161799949,-4003997682,4058147866,54150183.95,Value,Bahia CAN 330,29491.28516,1800,330
2024-09,BAHIA CTE LATA NO RETORNABLE 330.0,14278.07,5454.545455,330,0.317073171,-0.118708078,-0.163634643,-3525373193,3566057171,40683977.7,Value,Bahia CAN 330,28121.98438,1800,330
2024-10,BAHIA CTE LATA NO RETORNABLE 330.0,20901.25,5454.545455,330,0.317073171,-0.120415845,-0.163426804,-5152786906,5209336534,56549628,Value,Bahia CAN 330,28894.4375,1800,330
2024-11,BAHIA CTE LATA NO RETORNABLE 330.0,27053.93,5454.545455,330,0.317073171,-0.103427218,-0.163382672,-6675168902,6903171457,228002555.3,Value,Bahia CAN 330,26598.03157,1800,330
2024-12,BAHIA CTE LATA NO RETORNABLE 330.0,24898.54,5454.545455,330,0.317073171,-0.166728352,-0.163603978,-6143333063,5802764093,-340568970.5,Value,Bahia CAN 330,38305.62791,1800,330
2025-01,BAHIA CTE LATA NO RETORNABLE 330.0,12041.43,5454.545455,330,0.317073171,-0.21435149,-0.138655642,-2685478102,2711310518,25832416,Value,Bahia CAN 330,50297.29509,1800,330
2025-02,BAHIA CTE LATA NO RETORNABLE 330.0,13148.92,5454.545455,330,0.317073171,-0.174267692,-0.16362201,-2893634675,3029856963,136222288.2,Value,Bahia CAN 330,21191.50153,1800,330
2025-03,BAHIA CTE LATA NO RETORNABLE 330.0,14154.18,5454.545455,330,0.317073171,-0.077042112,-0.138299427,-3157483516,3865156449,707672932.8,Value,Bahia CAN 330,25418.3863,1800,330
2025-04,BAHIA CTE LATA NO RETORNABLE 330.0,10990.43,5454.545455,330,0.317073171,-0.150595281,-0.139342947,-2442552888,2715892131,273339243.5,Value,Bahia CAN 330,27557.3295,1800,330
2025-05,BAHIA CTE LATA NO RETORNABLE 330.0,10201.59,5454.545455,330,0.317073171,-0.15404928,-0.164757014,-2231311423,2418467151,187155728.3,Value,Bahia CAN 330,25341.99905,1800,330
2025-06,BAHIA CTE LATA NO RETORNABLE 330.0,13101.05,5454.545455,330,0.317073171,-0.168914143,-0.165895472,-2877836866,3032869813,155032946.9,Value,Bahia CAN 330,28443.16835,1800,330
2025-07,BAHIA CTE LATA NO RETORNABLE 330.0,12864.22,5454.545455,330,0.317073171,-0.151795526,-0.164147919,-2823220882,3062507550,239286668.6,Value,Bahia CAN 330,29218.15746,1800,330
2025-08,BAHIA CTE LATA NO RETORNABLE 330.0,13221.67,5454.545455,330,0.317073171,-0.147004007,-0.163643246,-2900653202,3171973313,271320111.5,Value,Bahia CAN 330,25875.03326,1800,330
2024-01,BECK'S CTE BOTELLA NO RETORNABLE 275.0,780.5,9090.909091,275,0.223241806,-0.384416469,-0.134968073,-392826047.6,234271080.2,-158554967.4,Premium,Beck's NRB 275,755.7442017,2500,275
2024-02,BECK'S CTE BOTELLA NO RETORNABLE 275.0,227.64,9090.909091,275,0.223241806,-0.233922702,-0.13487645,-115440014.4,89735479.73,-25704534.62,Premium,Beck's NRB 275,552.4135132,2500,275
2024-03,BECK'S CTE BOTELLA NO RETORNABLE 275.0,75.03,9090.909091,275,0.223241806,-0.25914959,-0.134206203,-37215578.46,28426084.27,-8789494.188,Premium,Beck's NRB 275,521.6599731,2500,275
2024-04,BECK'S CTE BOTELLA NO RETORNABLE 275.0,9.71,9090.909091,275,0.223241806,-0.109283614,-0.136968872,-4656158.426,4570809.918,-85348.50797,Premium,Beck's NRB 275,228.9259949,2500,275
2024-05,BECK'S CTE BOTELLA NO RETORNABLE 275.0,10.92,9090.909091,275,0.223241806,-2.232303719,-0.138748412,-5261093.057,-9350280.611,-14611373.67,Premium,Beck's NRB 275,160.3435051,2500,275
2024-06,BECK'S CTE BOTELLA NO RETORNABLE 275.0,133.31,9090.909091,275,0.223241806,-0.303756705,-0.136858289,-65393647.36,46571646.03,-18822001.33,Premium,Beck's NRB 275,57.68830109,2500,275
2024-07,BECK'S CTE BOTELLA NO RETORNABLE 275.0,-7.27,9090.909091,275,0.223241806,0.01589604,-0.13340286,4126478.199,-4006764.404,119713.7955,Premium,Beck's NRB 275,55.42290115,2500,275
2024-08,BECK'S CTE BOTELLA NO RETORNABLE 275.0,-0.42,9090.909091,275,0.223241806,0,-0.133607714,236602.0356,-227254.1932,9347.842399,Premium,Beck's NRB 275,24.96800041,2500,275
2024-09,BECK'S CTE BOTELLA NO RETORNABLE 275.0,-1.48,9090.909091,275,0.223241806,0,-0.133652851,832429.3168,-800758.7707,31670.54611,Premium,Beck's NRB 275,17.43000031,2500,275
2024-10,BECK'S CTE BOTELLA NO RETORNABLE 275.0,-0.47,9090.909091,275,0.223241806,0,-0.133660719,264047.7904,-254292.7056,9755.084847,Premium,Beck's NRB 275,10.55879974,2500,275
2024-12,BECK'S CTE BOTELLA NO RETORNABLE 275.0,0,9090.909091,275,0.223241806,0,-0.137297415,0,0,0,Premium,Beck's NRB 275,225.8499317,2500,275
2024-01,BECK'S CTE LATA NO RETORNABLE 269.0,-10.11,8178.438662,269,0.219633888,0.001200548,-0.167420519,5222818.33,-4750032.712,472785.6185,Premium,Beck's CAN 269,287.4993896,2200,269
2024-02,BECK'S CTE LATA NO RETORNABLE 269.0,-11.54,8178.438662,269,0.219633888,0.011311138,-0.167051702,5964863.981,-5490042.272,474821.709,Premium,Beck's CAN 269,58.51819992,2200,269
2024-03,BECK'S CTE LATA NO RETORNABLE 269.0,-1.34,8178.438662,269,0.219633888,0,-0.167033565,704914.3164,-628964.6775,75949.63892,Premium,Beck's CAN 269,41.69979858,2200,269
2024-04,BECK'S CTE LATA NO RETORNABLE 269.0,-0.93,8178.438662,269,0.219633888,0,-0.16716521,476776.2852,-436451.2721,40325.01306,Premium,Beck's CAN 269,7.327000141,2200,269
2024-05,BECK'S CTE LATA NO RETORNABLE 269.0,-0.91,8178.438662,269,0.219633888,0.50021645,-0.167040398,478014.5295,-683632.7388,-205618.2093,Premium,Beck's CAN 269,42.89440155,2200,269
2024-06,BECK'S CTE LATA NO RETORNABLE 269.0,-0.09,8178.438662,269,0.219633888,0,-0.167129572,46100.3698,-42239.02726,3861.34254,Premium,Beck's CAN 269,10.58969975,2200,269
2024-07,BECK'S CTE LATA NO RETORNABLE 269.0,-0.48,8178.438662,269,0.219633888,0,-0.16704803,251810.6817,-225296.8676,26513.81408,Premium,Beck's CAN 269,2.788500071,2200,269
2024-08,BECK'S CTE LATA NO RETORNABLE 269.0,-0.7,8178.438662,269,0.219633888,0,-0.167030679,368238.822,-328564.7761,39674.04588,Premium,Beck's CAN 269,0.932799995,2200,269
2024-01,BECK'S CTE LATA NO RETORNABLE 330.0,377.76,7575.757576,330,0.219511874,-0.385169619,-0.218964973,-146792054,78065042.01,-68727012.02,Premium,Beck's CAN 330,2299.517578,2500,330
2024-02,BECK'S CTE LATA NO RETORNABLE 330.0,-4.56,7575.757576,330,0.219511874,0.127434471,-0.21432983,2035607.711,-2173594.204,-137986.4936,Premium,Beck's CAN 330,962.5385742,2500,330
2024-03,BECK'S CTE LATA NO RETORNABLE 330.0,-8.32,7575.757576,330,0.219511874,0.121233897,-0.214690961,3895082.918,-3937356.857,-42273.93972,Premium,Beck's CAN 330,645.1463013,2500,330
2024-04,BECK'S CTE LATA NO RETORNABLE 330.0,-8.23,7575.757576,330,0.219511874,0.000501011,-0.21540645,3507059.591,-3372988.636,134070.9551,Premium,Beck's CAN 330,332.7782898,2500,330
2024-05,BECK'S CTE LATA NO RETORNABLE 330.0,-7.44,7575.757576,330,0.219511874,7.648777693,-0.209342355,2589810.495,-32777769.72,-30187959.22,Premium,Beck's CAN 330,120.7314987,2500,330
2024-06,BECK'S CTE LATA NO RETORNABLE 330.0,24.73,7575.757576,330,0.219511874,-0.233087102,-0.22504292,-10793028.14,6995395.62,-3797632.522,Premium,Beck's CAN 330,77.37979889,2500,330
2024-07,BECK'S CTE LATA NO RETORNABLE 330.0,-4.59,7575.757576,330,0.219511874,0.027851137,-0.213101227,1997911.329,-1952225.947,45685.38185,Premium,Beck's CAN 330,53.92039871,2500,330
2024-08,BECK'S CTE LATA NO RETORNABLE 330.0,-7.11,7575.757576,330,0.219511874,0.039727845,-0.21597798,3010281.337,-3057440.621,-47159.28444,Premium,Beck's CAN 330,30.63500023,2500,330
2024-09,BECK'S CTE LATA NO RETORNABLE 330.0,-0.37,7575.757576,330,0.219511874,0,-0.216166526,160411.8363,-151397.4654,9014.370919,Premium,Beck's CAN 330,8.415599823,2500,330
2024-10,BECK'S CTE LATA NO RETORNABLE 330.0,-0.6,7575.757576,330,0.219511874,0.218699458,-0.216164161,260559.9129,-314010.3746,-53450.4617,Premium,Beck's CAN 330,11.55280018,2500,330
2024-12,BECK'S CTE LATA NO RETORNABLE 330.0,-0.01,7575.757576,330,0.219511874,0,-0.226376958,3731.9534,-4038.522164,-306.5687638,Premium,Beck's CAN 330,30.14889832,2500,330
2025-03,BECK'S CTE LATA NO RETORNABLE 330.0,-0.04,7575.757576,330,0.219511874,0,-0.215991997,16443.312,-16370.93792,72.37408222,Premium,Beck's CAN 330,6.299354983,2500,330
2024-05,BOGOTA BEER COMPANY ROSE BOTELLA NO RETORNABLE 330.0,150.26,15151.51515,330,0.269841489,-0.129614592,0,-151889190.7,131133778.9,-20755411.88,Super Premium,BBC Rose NRB 330,4.631499767,5000,330
2024-06,BOGOTA BEER COMPANY ROSE BOTELLA NO RETORNABLE 330.0,202.04,15151.51515,330,0.269841489,-0.088424428,0,-204848064.8,184667142.4,-20180922.43,Super Premium,BBC Rose NRB 330,90.69599915,5000,330
2024-07,BOGOTA BEER COMPANY ROSE BOTELLA NO RETORNABLE 330.0,274.3,15151.51515,330,0.269841489,-0.218740562,0,-278459475,214872420.1,-63587054.96,Super Premium,BBC Rose NRB 330,122.0561981,5000,330
2024-08,BOGOTA BEER COMPANY ROSE BOTELLA NO RETORNABLE 330.0,307.82,15151.51515,330,0.269841489,-0.143580697,0,-312375809.9,264327818.5,-48047991.36,Super Premium,BBC Rose NRB 330,134.7032013,5000,330
2024-09,BOGOTA BEER COMPANY ROSE BOTELLA NO RETORNABLE 330.0,313.28,15151.51515,330,0.269841489,-0.114435147,0,-317769727.5,278171499.9,-39598227.6,Super Premium,BBC Rose NRB 330,180.9120026,5000,330
2024-10,BOGOTA BEER COMPANY ROSE BOTELLA NO RETORNABLE 330.0,257.74,15151.51515,330,0.269841489,-0.127870592,0,-261610227.4,225383617.7,-36226609.7,Super Premium,BBC Rose NRB 330,206.3715057,5000,330
2024-11,BOGOTA BEER COMPANY ROSE BOTELLA NO RETORNABLE 330.0,367.23,15151.51515,330,0.269841489,-0.172017126,0,-372099296.4,304873093.3,-67226203.14,Super Premium,BBC Rose NRB 330,168.3586132,5000,330
